sport,slate_date,game_id,player_id,player,team,opponent,market,projection,projection_lower_80,projection_upper_80,residual_standard_deviation,model_name,validation_mae,batting_order,position,expected_plate_appearances,days_rest,source_file
MLB,2026-07-21,824652,668670,Jake Rogers,Detroit Tigers,Chicago Cubs,hitter_rbis,0.394,0.0,1.793,0.847,xgboost,0.6272,9.0,C,2.9038,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,647304,Josh Naylor,Seattle Mariners,Cincinnati Reds,hitter_rbis,0.394,0.0,1.793,0.847,xgboost,0.6272,5.0,1B,4.2217,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,828599,Lucas Spence,Houston Astros,Miami Marlins,hitter_rbis,0.394,0.0,1.793,0.847,xgboost,0.6272,8.0,CF,4.0,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,691788,Joe Mack,Miami Marlins,Houston Astros,hitter_rbis,0.393,0.0,1.792,0.847,xgboost,0.6272,9.0,C,2.6486,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,805999,A.J. Ewing,New York Mets,Milwaukee Brewers,hitter_rbis,0.391,0.0,1.789,0.847,xgboost,0.6272,1.0,LF,4.4702,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,671732,Lawrence Butler,Athletics,Arizona Diamondbacks,hitter_rbis,0.391,0.0,1.789,0.847,xgboost,0.6272,7.0,RF,3.3439,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,701675,Nathan Church,St. Louis Cardinals,Los Angeles Angels,hitter_rbis,0.391,0.0,1.79,0.847,xgboost,0.6272,7.0,CF,3.1017,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,665926,Andrés Giménez,Toronto Blue Jays,Tampa Bay Rays,hitter_rbis,0.39,0.0,1.788,0.847,xgboost,0.6272,8.0,SS,3.1551,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,672613,Eliezer Alfonzo,Los Angeles Dodgers,Philadelphia Phillies,hitter_rbis,0.39,0.0,1.789,0.847,xgboost,0.6272,9.0,C,1.5571,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,701678,Hao-Yu Lee,Detroit Tigers,Chicago Cubs,hitter_rbis,0.386,0.0,1.785,0.847,xgboost,0.6272,3.0,3B,3.2493,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,641857,Ryan McMahon,New York Yankees,Pittsburgh Pirates,hitter_rbis,0.386,0.0,1.785,0.847,xgboost,0.6272,8.0,3B,2.6927,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,543760,Marcus Semien,New York Mets,Milwaukee Brewers,hitter_rbis,0.383,0.0,1.782,0.847,xgboost,0.6272,8.0,2B,4.1576,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,694378,Jacob Gonzalez,Pittsburgh Pirates,New York Yankees,hitter_rbis,0.38,0.0,1.779,0.847,xgboost,0.6272,8.0,1B,2.5429,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,676609,José Caballero,New York Yankees,Pittsburgh Pirates,hitter_rbis,0.38,0.0,1.778,0.847,xgboost,0.6272,9.0,DH,3.5009,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,666126,Carlos Cortes,Athletics,Arizona Diamondbacks,hitter_rbis,0.376,0.0,1.774,0.847,xgboost,0.6272,4.0,P,2.9616,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,806198,Cooper Pratt,Milwaukee Brewers,New York Mets,hitter_rbis,0.376,0.0,1.774,0.847,xgboost,0.6272,8.0,SS,3.4314,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,670770,TJ Friedl,Cincinnati Reds,Seattle Mariners,hitter_rbis,0.376,0.0,1.774,0.847,xgboost,0.6272,8.0,CF,3.1879,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,702616,Jackson Holliday,Baltimore Orioles,Boston Red Sox,hitter_rbis,0.375,0.0,1.773,0.847,xgboost,0.6272,9.0,2B,2.6004,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,694249,Cole Carrigg,Colorado Rockies,Washington Nationals,hitter_rbis,0.374,0.0,1.773,0.847,xgboost,0.6272,2.0,CF,3.3688,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,680779,Henry Davis,Pittsburgh Pirates,New York Yankees,hitter_rbis,0.37,0.0,1.769,0.847,xgboost,0.6272,9.0,C,3.4723,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,663968,Jake Mangum,Pittsburgh Pirates,New York Yankees,hitter_rbis,0.369,0.0,1.768,0.847,xgboost,0.6272,1.0,LF,4.075,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,676724,Jared Young,New York Mets,Milwaukee Brewers,hitter_rbis,0.367,0.0,1.765,0.847,xgboost,0.6272,7.0,1B,3.1685,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,645305,Ali Sánchez,New York Yankees,Pittsburgh Pirates,hitter_rbis,0.366,0.0,1.765,0.847,xgboost,0.6272,7.0,C,1.79,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,695490,Edwin Arroyo,Cincinnati Reds,Seattle Mariners,hitter_rbis,0.362,0.0,1.761,0.847,xgboost,0.6272,9.0,2B,2.8624,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,687401,Joey Ortiz,Milwaukee Brewers,New York Mets,hitter_rbis,0.36,0.0,1.759,0.847,xgboost,0.6272,9.0,3B,3.5985,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,694384,Nolan Schanuel,Los Angeles Angels,St. Louis Cardinals,hitter_rbis,0.36,0.0,1.759,0.847,xgboost,0.6272,3.0,1B,4.2221,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,641933,Tyler O'Neill,Baltimore Orioles,Boston Red Sox,hitter_rbis,0.355,0.0,1.754,0.847,xgboost,0.6272,5.0,RF,2.6767,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,672356,Gabriel Arias,Cleveland Guardians,Minnesota Twins,hitter_rbis,0.353,0.0,1.751,0.847,xgboost,0.6272,7.0,3B,3.0876,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,687637,Dylan Beavers,Baltimore Orioles,Boston Red Sox,hitter_rbis,0.351,0.0,1.75,0.847,xgboost,0.6272,4.0,LF,3.1609,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,679822,Justin Foscue,Texas Rangers,Chicago White Sox,hitter_rbis,0.345,0.0,1.744,0.847,xgboost,0.6272,2.0,2B,2.0,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,595978,Austin Hedges,Cleveland Guardians,Minnesota Twins,hitter_rbis,0.344,0.0,1.743,0.847,xgboost,0.6272,8.0,C,2.6225,3.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,681351,Logan O'Hoppe,Los Angeles Angels,St. Louis Cardinals,hitter_rbis,0.344,0.0,1.743,0.847,xgboost,0.6272,9.0,C,3.2689,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,650859,Luis Rengifo,San Diego Padres,Atlanta Braves,hitter_rbis,0.341,0.0,1.739,0.847,xgboost,0.6272,9.0,DH,3.09,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,807712,Luke Keaschall,Minnesota Twins,Cleveland Guardians,hitter_rbis,0.341,0.0,1.739,0.847,xgboost,0.6272,8.0,RF,3.5887,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,690984,Petey Halpin,Cleveland Guardians,Minnesota Twins,hitter_rbis,0.338,0.0,1.736,0.847,xgboost,0.6272,9.0,CF,3.2171,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,666211,Taylor Trammell,Houston Astros,Miami Marlins,hitter_rbis,0.337,0.0,1.736,0.847,xgboost,0.6272,7.0,RF,2.5009,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,670764,Taylor Walls,Tampa Bay Rays,Toronto Blue Jays,hitter_rbis,0.336,0.0,1.734,0.847,xgboost,0.6272,8.0,SS,3.0925,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,687551,Drew Gilbert,San Francisco Giants,Kansas City Royals,hitter_rbis,0.334,0.0,1.733,0.847,xgboost,0.6272,8.0,CF,3.6672,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,663743,Nick Fortes,Tampa Bay Rays,Toronto Blue Jays,hitter_rbis,0.328,0.0,1.726,0.847,xgboost,0.6272,9.0,C,3.124,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,701162,Ben Malgeri,Detroit Tigers,Chicago Cubs,hitter_rbis,0.325,0.0,1.724,0.847,xgboost,0.6272,8.0,RF,1.7029,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,671976,Tristan Peters,Chicago White Sox,Texas Rangers,hitter_rbis,0.325,0.0,1.724,0.847,xgboost,0.6272,6.0,CF,3.5426,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,810938,Ben Williamson,Tampa Bay Rays,Toronto Blue Jays,hitter_rbis,0.324,0.0,1.722,0.847,xgboost,0.6272,7.0,2B,3.5171,3.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,620443,Luis Torrens,New York Mets,Milwaukee Brewers,hitter_rbis,0.324,0.0,1.723,0.847,xgboost,0.6272,9.0,C,3.46,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,643446,Jeff McNeil,Athletics,Arizona Diamondbacks,hitter_rbis,0.322,0.0,1.721,0.847,xgboost,0.6272,8.0,2B,2.7241,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,681297,Colton Cowser,Baltimore Orioles,Boston Red Sox,hitter_rbis,0.318,0.0,1.717,0.847,xgboost,0.6272,7.0,CF,2.7323,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,622268,Donovan Walton,Athletics,Arizona Diamondbacks,hitter_rbis,0.316,0.0,1.715,0.847,xgboost,0.6272,6.0,2B,2.6856,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,682729,Jonatan Clase,Toronto Blue Jays,Tampa Bay Rays,hitter_rbis,0.315,0.0,1.714,0.847,xgboost,0.6272,9.0,LF,2.7889,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,800325,Luis Lara,Milwaukee Brewers,New York Mets,hitter_rbis,0.315,0.0,1.713,0.847,xgboost,0.6272,7.0,RF,3.0875,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,680757,Steven Kwan,Cleveland Guardians,Minnesota Twins,hitter_rbis,0.315,0.0,1.713,0.847,xgboost,0.6272,1.0,LF,3.7435,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,573262,Mike Yastrzemski,Atlanta Braves,San Diego Padres,hitter_rbis,0.314,0.0,1.713,0.847,xgboost,0.6272,7.0,DH,3.5665,11.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,802415,Chandler Simpson,Tampa Bay Rays,Toronto Blue Jays,hitter_rbis,0.296,0.0,1.695,0.847,xgboost,0.6272,6.0,LF,3.8657,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,668885,Austin Martin,Minnesota Twins,Cleveland Guardians,hitter_rbis,0.293,0.0,1.692,0.847,xgboost,0.6272,1.0,LF,2.5232,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,663494,Bryan Torres,St. Louis Cardinals,Los Angeles Angels,hitter_rbis,0.293,0.0,1.691,0.847,xgboost,0.6272,9.0,DH,1.5585,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,695508,Cam Cauley,Texas Rangers,Chicago White Sox,hitter_rbis,0.292,0.0,1.691,0.847,xgboost,0.6272,7.0,CF,1.8162,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,656537,Derek Hill,Philadelphia Phillies,Los Angeles Dodgers,hitter_rbis,0.291,0.0,1.69,0.847,xgboost,0.6272,8.0,CF,2.8827,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,516782,Starling Marte,Kansas City Royals,San Francisco Giants,hitter_rbis,0.29,0.0,1.689,0.847,xgboost,0.6272,6.0,LF,3.1882,12.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,681807,David Fry,Cleveland Guardians,Minnesota Twins,hitter_rbis,0.289,0.0,1.688,0.847,xgboost,0.6272,5.0,RF,2.34,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,682622,Noelvi Marte,Cincinnati Reds,Seattle Mariners,hitter_rbis,0.282,0.0,1.681,0.847,xgboost,0.6272,6.0,RF,2.5155,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,665750,Leody Taveras,Baltimore Orioles,Boston Red Sox,hitter_rbis,0.275,0.0,1.673,0.847,xgboost,0.6272,6.0,CF,3.01,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,669236,Jeremiah Jackson,Baltimore Orioles,Boston Red Sox,hitter_rbis,0.273,0.0,1.672,0.847,xgboost,0.6272,8.0,2B,2.32,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,657136,Connor Wong,Boston Red Sox,Baltimore Orioles,hitter_rbis,0.268,0.0,1.667,0.847,xgboost,0.6272,9.0,C,2.9256,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,642350,Jose Siri,Los Angeles Angels,St. Louis Cardinals,hitter_rbis,0.267,0.0,1.666,0.847,xgboost,0.6272,8.0,LF,1.2367,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,683766,Christian Koss,San Francisco Giants,Kansas City Royals,hitter_rbis,0.261,0.0,1.659,0.847,xgboost,0.6272,9.0,2B,1.5433,3.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,672724,Oswald Peraza,Los Angeles Angels,St. Louis Cardinals,hitter_rbis,0.26,0.0,1.659,0.847,xgboost,0.6272,7.0,2B,2.1683,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,669743,Alex Call,Los Angeles Dodgers,Philadelphia Phillies,hitter_rbis,0.256,0.0,1.655,0.847,xgboost,0.6272,8.0,LF,1.7824,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,691907,Tsung-Che Cheng,Boston Red Sox,Baltimore Orioles,hitter_rbis,0.252,0.0,1.651,0.847,xgboost,0.6272,8.0,SS,2.7308,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,678489,Jorge Barrosa,Arizona Diamondbacks,Athletics,hitter_rbis,0.247,0.0,1.645,0.847,xgboost,0.6272,8.0,CF,1.0555,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,696030,Alejandro Osuna,Texas Rangers,Chicago White Sox,hitter_rbis,0.243,0.0,1.642,0.847,xgboost,0.6272,9.0,LF,1.9295,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,682668,Luisangel Acuña,Chicago White Sox,Texas Rangers,hitter_rbis,0.238,0.0,1.636,0.847,xgboost,0.6272,8.0,SS,1.4229,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,695257,Billy Cook,Pittsburgh Pirates,New York Yankees,hitter_rbis,0.21,0.0,1.609,0.847,xgboost,0.6272,7.0,CF,1.1714,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,645302,Victor Robles,Seattle Mariners,Cincinnati Reds,hitter_rbis,0.207,0.0,1.606,0.847,xgboost,0.6272,8.0,CF,2.3822,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,682634,Kevin Alcántara,Chicago Cubs,Detroit Tigers,hitter_rbis,0.171,0.0,1.57,0.847,xgboost,0.6272,9.0,RF,1.2411,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,656941,Kyle Schwarber,Philadelphia Phillies,Los Angeles Dodgers,hitter_runs,0.76,0.197,1.425,0.676,extra_trees,0.5737,2.0,DH,4.3787,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,808959,Munetaka Murakami,Chicago White Sox,Texas Rangers,hitter_runs,0.752,0.189,1.418,0.676,extra_trees,0.5737,2.0,1B,4.3256,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,695578,James Wood,Washington Nationals,Colorado Rockies,hitter_runs,0.746,0.183,1.411,0.676,extra_trees,0.5737,1.0,RF,4.8086,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,671218,Heliot Ramos,San Francisco Giants,Kansas City Royals,hitter_runs,0.719,0.156,1.385,0.676,extra_trees,0.5737,1.0,LF,4.1729,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,545361,Mike Trout,Los Angeles Angels,St. Louis Cardinals,hitter_runs,0.717,0.154,1.383,0.676,extra_trees,0.5737,2.0,CF,4.3549,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,683953,Travis Bazzana,Cleveland Guardians,Minnesota Twins,hitter_runs,0.704,0.141,1.37,0.676,extra_trees,0.5737,6.0,2B,4.5496,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,691718,Pete Crow-Armstrong,Chicago Cubs,Detroit Tigers,hitter_runs,0.697,0.134,1.363,0.676,extra_trees,0.5737,1.0,CF,4.552,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,694192,Jackson Chourio,Milwaukee Brewers,New York Mets,hitter_runs,0.695,0.132,1.361,0.676,extra_trees,0.5737,1.0,LF,4.5021,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,677587,Brayan Rocchio,Cleveland Guardians,Minnesota Twins,hitter_runs,0.685,0.122,1.351,0.676,extra_trees,0.5737,2.0,SS,4.2573,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,672640,Otto Lopez,Miami Marlins,Houston Astros,hitter_runs,0.684,0.121,1.35,0.676,extra_trees,0.5737,1.0,SS,4.4739,3.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823437,547180,Bryce Harper,Philadelphia Phillies,Los Angeles Dodgers,hitter_runs,0.683,0.12,1.349,0.676,extra_trees,0.5737,3.0,1B,4.3316,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822787,691406,Junior Caminero,Tampa Bay Rays,Toronto Blue Jays,hitter_runs,0.679,0.116,1.344,0.676,extra_trees,0.5737,3.0,3B,4.3947,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,701538,Jackson Merrill,San Diego Padres,Atlanta Braves,hitter_runs,0.673,0.11,1.339,0.676,extra_trees,0.5737,5.0,CF,4.5274,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,663968,Jake Mangum,Pittsburgh Pirates,New York Yankees,hitter_runs,0.673,0.11,1.338,0.676,extra_trees,0.5737,1.0,LF,4.075,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,669065,Kyle Stowers,Miami Marlins,Houston Astros,hitter_runs,0.672,0.109,1.338,0.676,extra_trees,0.5737,2.0,1B,3.9474,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,800050,Chase DeLauter,Cleveland Guardians,Minnesota Twins,hitter_runs,0.671,0.108,1.336,0.676,extra_trees,0.5737,3.0,DH,4.3533,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,624413,Pete Alonso,Baltimore Orioles,Boston Red Sox,hitter_runs,0.671,0.108,1.337,0.676,extra_trees,0.5737,3.0,1B,4.6173,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,689414,Liam Hicks,Miami Marlins,Houston Astros,hitter_runs,0.656,0.093,1.321,0.676,extra_trees,0.5737,5.0,DH,4.1067,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,687263,Zach Neto,Los Angeles Angels,St. Louis Cardinals,hitter_runs,0.656,0.093,1.321,0.676,extra_trees,0.5737,1.0,SS,4.318,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,646240,Rafael Devers,San Francisco Giants,Kansas City Royals,hitter_runs,0.651,0.088,1.317,0.676,extra_trees,0.5737,4.0,1B,4.37,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,621493,Taylor Ward,Baltimore Orioles,Boston Red Sox,hitter_runs,0.646,0.083,1.312,0.676,extra_trees,0.5737,2.0,LF,4.666,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,683002,Gunnar Henderson,Baltimore Orioles,Boston Red Sox,hitter_runs,0.638,0.075,1.304,0.676,extra_trees,0.5737,1.0,SS,4.666,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,802139,JJ Wetherholt,St. Louis Cardinals,Los Angeles Angels,hitter_runs,0.638,0.075,1.303,0.676,extra_trees,0.5737,1.0,2B,4.6285,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824409,665019,Kody Clemens,Minnesota Twins,Cleveland Guardians,hitter_runs,0.638,0.075,1.304,0.676,extra_trees,0.5737,7.0,2B,3.9277,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,663757,Trent Grisham,New York Yankees,Pittsburgh Pirates,hitter_runs,0.638,0.075,1.303,0.676,extra_trees,0.5737,1.0,CF,4.13,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,671056,Iván Herrera,St. Louis Cardinals,Los Angeles Angels,hitter_runs,0.632,0.069,1.297,0.676,extra_trees,0.5737,2.0,C,4.6149,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,641487,J.P. Crawford,Seattle Mariners,Cincinnati Reds,hitter_runs,0.629,0.066,1.295,0.676,extra_trees,0.5737,1.0,SS,4.5012,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,696100,Hunter Goodman,Colorado Rockies,Washington Nationals,hitter_runs,0.626,0.063,1.292,0.676,extra_trees,0.5737,3.0,C,4.0344,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823519,700250,Ben Rice,New York Yankees,Pittsburgh Pirates,hitter_runs,0.624,0.061,1.29,0.676,extra_trees,0.5737,2.0,DH,4.1147,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,682928,CJ Abrams,Washington Nationals,Colorado Rockies,hitter_runs,0.62,0.057,1.285,0.676,extra_trees,0.5737,4.0,SS,4.5336,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,676551,Brewer Hicklen,Atlanta Braves,San Diego Padres,hitter_runs,0.618,0.055,1.284,0.676,extra_trees,0.5737,8.0,RF,4.3333,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824005,691023,Jordan Walker,St. Louis Cardinals,Los Angeles Angels,hitter_runs,0.618,0.055,1.283,0.676,extra_trees,0.5737,4.0,RF,4.4136,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,670541,Yordan Alvarez,Houston Astros,Miami Marlins,hitter_runs,0.617,0.054,1.283,0.676,extra_trees,0.5737,2.0,DH,4.556,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,822871,678246,Miguel Vargas,Chicago White Sox,Texas Rangers,hitter_runs,0.616,0.053,1.282,0.676,extra_trees,0.5737,3.0,3B,4.3614,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,805811,Bryce Eldridge,San Francisco Giants,Kansas City Royals,hitter_runs,0.614,0.051,1.279,0.676,extra_trees,0.5737,2.0,DH,4.2703,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,669364,Xavier Edwards,Miami Marlins,Houston Astros,hitter_runs,0.613,0.05,1.279,0.676,extra_trees,0.5737,4.0,2B,4.2336,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,663586,Austin Riley,Atlanta Braves,San Diego Padres,hitter_runs,0.612,0.049,1.277,0.676,extra_trees,0.5737,4.0,3B,4.1101,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,592518,Manny Machado,San Diego Padres,Atlanta Braves,hitter_runs,0.612,0.049,1.277,0.676,extra_trees,0.5737,3.0,3B,4.3012,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824165,665161,Jeremy Peña,Houston Astros,Miami Marlins,hitter_runs,0.61,0.047,1.275,0.676,extra_trees,0.5737,1.0,SS,4.2307,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,668930,Brice Turang,Milwaukee Brewers,New York Mets,hitter_runs,0.609,0.046,1.274,0.676,extra_trees,0.5737,2.0,2B,4.4928,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824085,642715,Willy Adames,San Francisco Giants,Kansas City Royals,hitter_runs,0.609,0.046,1.275,0.676,extra_trees,0.5737,5.0,SS,4.2042,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824735,678882,Ceddanne Rafaela,Boston Red Sox,Baltimore Orioles,hitter_runs,0.605,0.042,1.271,0.676,extra_trees,0.5737,2.0,CF,4.2689,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,686948,Drake Baldwin,Atlanta Braves,San Diego Padres,hitter_runs,0.605,0.042,1.27,0.676,extra_trees,0.5737,1.0,C,4.6095,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,825056,669127,Shea Langeliers,Athletics,Arizona Diamondbacks,hitter_runs,0.604,0.041,1.269,0.676,extra_trees,0.5737,3.0,C,4.3278,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824329,678554,Curtis Mead,Washington Nationals,Colorado Rockies,hitter_runs,0.602,0.039,1.267,0.676,extra_trees,0.5737,5.0,3B,4.0376,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824895,665487,Fernando Tatis Jr.,San Diego Padres,Atlanta Braves,hitter_runs,0.602,0.039,1.267,0.676,extra_trees,0.5737,1.0,RF,4.4268,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823760,543760,Marcus Semien,New York Mets,Milwaukee Brewers,hitter_runs,0.601,0.038,1.267,0.676,extra_trees,0.5737,8.0,2B,4.1576,2.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,823114,701398,Sal Stewart,Cincinnati Reds,Seattle Mariners,hitter_runs,0.598,0.035,1.263,0.676,extra_trees,0.5737,2.0,1B,4.5227,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,683737,Michael Busch,Chicago Cubs,Detroit Tigers,hitter_runs,0.597,0.034,1.262,0.676,extra_trees,0.5737,5.0,1B,4.5449,1.0,outputs/hitters/today_hitter_projections.csv
MLB,2026-07-21,824652,673548,Seiya Suzuki,Chicago Cubs,Detroit Tigers,hitter_runs,0.597,0.034,1.262,0.676,extra_trees,0.5737,2.0,DH,4.4795,1.0,outputs/hitters/today_hitter_projections.csv
