date,game_id,team,opponent,side,is_home,pitcher_id,pitcher_name,opposing_pitcher_id,opposing_pitcher_name,status,status_code,venue_id,venue,opp_k_per_game,opp_runs_per_game,opp_hits_per_game,opp_walks_per_game,opp_avg,opp_obp,opp_slg,opp_ops
2026-04-03,825103,Atlanta Braves,Arizona Diamondbacks,away,0.0,656550,Grant Holmes,593958.0,Eduardo Rodriguez,Final,F,15.0,Chase Field,7.206521739130435,4.239130434782608,7.869565217391305,3.130434782608696,0.237,0.307,0.383,0.69
2026-04-03,825103,Arizona Diamondbacks,Atlanta Braves,home,1.0,593958,Eduardo Rodriguez,656550.0,Grant Holmes,Final,F,15.0,Chase Field,8.054347826086957,4.934782608695652,8.467391304347826,3.010869565217391,0.249,0.314,0.414,0.728
2026-04-04,822757,Los Angeles Dodgers,Washington Nationals,away,0.0,607192,Tyler Glasnow,663623.0,Jake Irvin,Final,F,3309.0,Nationals Park,8.26595744680851,5.404255319148936,8.606382978723405,3.4468085106382977,0.251,0.325,0.435,0.76
2026-04-04,822757,Washington Nationals,Los Angeles Dodgers,home,1.0,663623,Jake Irvin,607192.0,Tyler Glasnow,Final,F,3309.0,Nationals Park,7.829787234042553,5.297872340425532,8.893617021276595,4.074468085106383,0.264,0.346,0.437,0.783
2026-04-04,822920,Cincinnati Reds,Texas Rangers,away,0.0,695076,Rhett Lowder,677958.0,Kumar Rocker,Final,F,5325.0,Globe Life Field,8.347826086956522,4.086956521739131,8.108695652173912,3.2934782608695654,0.243,0.319,0.392,0.711
2026-04-04,822920,Texas Rangers,Cincinnati Reds,home,1.0,677958,Kumar Rocker,695076.0,Rhett Lowder,Final,F,5325.0,Globe Life Field,9.472527472527473,4.21978021978022,7.637362637362638,3.758241758241758,0.228,0.31,0.392,0.702
2026-04-04,823239,New York Mets,San Francisco Giants,away,0.0,605280,Clay Holmes,694738.0,Landen Roupp,Final,F,2395.0,Oracle Park,7.804347826086956,4.0978260869565215,8.706521739130435,2.4130434782608696,0.254,0.307,0.418,0.725
2026-04-04,823239,San Francisco Giants,New York Mets,home,1.0,694738,Landen Roupp,605280.0,Clay Holmes,Final,F,2395.0,Oracle Park,8.212765957446809,4.191489361702128,7.8936170212765955,3.0851063829787235,0.235,0.304,0.383,0.687
2026-04-04,823404,Baltimore Orioles,Pittsburgh Pirates,away,0.0,669358,Shane Baz,669387.0,Carmen Mlodzinski,Final,F,31.0,PNC Park,9.382978723404255,5.23404255319149,9.117021276595745,3.787234042553192,0.262,0.34,0.423,0.763
2026-04-04,823404,Pittsburgh Pirates,Baltimore Orioles,home,1.0,669387,Carmen Mlodzinski,669358.0,Shane Baz,Final,F,31.0,PNC Park,9.074468085106384,4.553191489361702,7.914893617021277,3.851063829787234,0.238,0.32,0.396,0.716
2026-04-04,823569,Miami Marlins,New York Yankees,away,0.0,676974,Max Meyer,677960.0,Ryan Weathers,Final,F,3313.0,Yankee Stadium,9.053763440860216,4.817204301075269,7.795698924731183,3.827956989247312,0.235,0.316,0.42,0.736
2026-04-04,823569,New York Yankees,Miami Marlins,home,1.0,677960,Ryan Weathers,676974.0,Max Meyer,Final,F,3313.0,Yankee Stadium,8.096774193548388,4.580645161290323,8.451612903225806,3.419354838709677,0.254,0.33,0.412,0.742
2026-04-04,823730,Tampa Bay Rays,Minnesota Twins,away,0.0,571927,Steven Matz,690953.0,Mick Abel,Final,F,3312.0,Target Field,8.319148936170214,4.882978723404255,8.361702127659575,3.3297872340425534,0.247,0.322,0.414,0.736
2026-04-04,823730,Minnesota Twins,Tampa Bay Rays,home,1.0,690953,Mick Abel,571927.0,Steven Matz,Final,F,3312.0,Target Field,7.175824175824176,4.5054945054945055,8.582417582417582,3.5384615384615383,0.258,0.334,0.396,0.73
2026-04-04,824054,Seattle Mariners,Los Angeles Angels,away,0.0,676106,Emerson Hancock,686799.0,Jack Kochanowicz,Final,F,1.0,Angel Stadium,9.451612903225806,4.462365591397849,8.053763440860216,3.204301075268817,0.239,0.315,0.393,0.708
2026-04-04,824054,Los Angeles Angels,Seattle Mariners,home,1.0,686799,Jack Kochanowicz,676106.0,Emerson Hancock,Final,F,1.0,Angel Stadium,8.688172043010752,4.053763440860215,7.623655913978495,3.3225806451612905,0.23,0.311,0.379,0.69
2026-04-04,824132,Milwaukee Brewers,Kansas City Royals,away,0.0,694477,Chad Patrick,679883.0,Luinder Avila,Final,F,7.0,Kauffman Stadium,8.042553191489361,4.308510638297872,8.329787234042554,3.265957446808511,0.247,0.318,0.398,0.716
2026-04-04,824132,Kansas City Royals,Milwaukee Brewers,home,1.0,679883,Luinder Avila,694477.0,Chad Patrick,Final,F,7.0,Kauffman Stadium,8.16304347826087,5.086956521739131,8.66304347826087,4.119565217391305,0.255,0.337,0.397,0.734
2026-04-04,824134,Milwaukee Brewers,Kansas City Royals,away,0.0,701656,Logan Henderson,607625.0,Seth Lugo,Final,F,7.0,Kauffman Stadium,8.042553191489361,4.308510638297872,8.329787234042554,3.265957446808511,0.247,0.318,0.398,0.716
2026-04-04,824134,Kansas City Royals,Milwaukee Brewers,home,1.0,607625,Seth Lugo,701656.0,Logan Henderson,Final,F,7.0,Kauffman Stadium,8.16304347826087,5.086956521739131,8.66304347826087,4.119565217391305,0.255,0.337,0.397,0.734
2026-04-04,824295,St. Louis Cardinals,Detroit Tigers,away,0.0,669160,Dustin May,656427.0,Jack Flaherty,Completed Early,FR,2394.0,Comerica Park,8.684782608695652,4.25,7.869565217391305,3.619565217391304,0.236,0.315,0.398,0.713
2026-04-04,824295,Detroit Tigers,St. Louis Cardinals,home,1.0,656427,Jack Flaherty,669160.0,Dustin May,Completed Early,FR,2394.0,Comerica Park,7.714285714285714,4.571428571428571,8.219780219780219,3.208791208791209,0.245,0.321,0.394,0.715
2026-04-04,824378,Philadelphia Phillies,Colorado Rockies,away,0.0,666200,Jesús Luzardo,657514.0,Brennan Bernardino,Final,F,19.0,Coors Field,8.74468085106383,4.861702127659575,8.74468085106383,3.1702127659574466,0.257,0.328,0.424,0.752
2026-04-04,824378,Colorado Rockies,Philadelphia Phillies,home,1.0,657514,Brennan Bernardino,666200.0,Jesús Luzardo,Final,F,19.0,Coors Field,8.774193548387096,4.43010752688172,8.010752688172044,2.989247311827957,0.238,0.305,0.404,0.709
2026-04-04,824460,Chicago Cubs,Cleveland Guardians,away,0.0,684007,Shota Imanaga,677944.0,Slade Cecconi,Postponed,DR,5.0,Progressive Field,8.340425531914894,3.9680851063829783,7.5,3.702127659574468,0.228,0.31,0.369,0.679
2026-04-04,824460,Cleveland Guardians,Chicago Cubs,home,1.0,677944,Slade Cecconi,684007.0,Shota Imanaga,Postponed,DR,5.0,Progressive Field,8.365591397849462,5.064516129032258,8.344086021505376,4.365591397849462,0.244,0.337,0.412,0.749
2026-04-04,824622,Toronto Blue Jays,Chicago White Sox,away,0.0,689254,Mason Fluharty,691799.0,Grant Taylor,Final,F,4.0,Rate Field,8.956521739130435,4.673913043478261,7.989130434782608,3.391304347826087,0.239,0.318,0.409,0.727
2026-04-04,824622,Chicago White Sox,Toronto Blue Jays,home,1.0,691799,Grant Taylor,689254.0,Mason Fluharty,Final,F,4.0,Rate Field,7.333333333333333,4.043010752688172,8.182795698924732,2.7311827956989245,0.244,0.305,0.383,0.688
2026-04-04,824782,San Diego Padres,Boston Red Sox,away,0.0,681190,Randy Vásquez,813349.0,Connelly Early,Final,F,3.0,Fenway Park,8.241758241758241,4.087912087912088,8.164835164835164,2.989010989010989,0.244,0.314,0.387,0.701
2026-04-04,824782,Boston Red Sox,San Diego Padres,home,1.0,813349,Connelly Early,681190.0,Randy Vásquez,Final,F,3.0,Fenway Park,8.402173913043478,3.934782608695652,7.4021739130434785,3.282608695652174,0.226,0.301,0.373,0.674
2026-04-04,825027,Houston Astros,Athletics,away,0.0,837227,Tatsuya Imai,806960.0,Luis Morales,Final,F,2529.0,Sutter Health Park,8.75,4.554347826086956,8.423913043478262,3.630434782608696,0.247,0.325,0.407,0.732
2026-04-04,825027,Athletics,Houston Astros,home,1.0,806960,Luis Morales,837227.0,Tatsuya Imai,Final,F,2529.0,Sutter Health Park,8.189473684210526,4.547368421052632,8.105263157894736,3.284210526315789,0.241,0.315,0.41,0.725
2026-04-04,825104,Atlanta Braves,Arizona Diamondbacks,away,0.0,693821,Bryce Elder,647336.0,Michael Soroka,Final,F,15.0,Chase Field,7.206521739130435,4.239130434782608,7.869565217391305,3.130434782608696,0.237,0.307,0.383,0.69
2026-04-04,825104,Arizona Diamondbacks,Atlanta Braves,home,1.0,647336,Michael Soroka,693821.0,Bryce Elder,Final,F,15.0,Chase Field,8.054347826086957,4.934782608695652,8.467391304347826,3.010869565217391,0.249,0.314,0.414,0.728
2026-04-05,822756,Los Angeles Dodgers,Washington Nationals,away,0.0,808963,Roki Sasaki,656492.0,Foster Griffin,Final,F,3309.0,Nationals Park,8.26595744680851,5.404255319148936,8.606382978723405,3.4468085106382977,0.251,0.325,0.435,0.76
2026-04-05,822756,Washington Nationals,Los Angeles Dodgers,home,1.0,656492,Foster Griffin,808963.0,Roki Sasaki,Final,F,3309.0,Nationals Park,7.829787234042553,5.297872340425532,8.893617021276595,4.074468085106383,0.264,0.346,0.437,0.783
2026-04-05,822917,Cincinnati Reds,Texas Rangers,away,0.0,695505,Chase Burns,683004.0,Jack Leiter,Final,F,5325.0,Globe Life Field,8.347826086956522,4.086956521739131,8.108695652173912,3.2934782608695654,0.243,0.319,0.392,0.711
2026-04-05,822917,Texas Rangers,Cincinnati Reds,home,1.0,683004,Jack Leiter,695505.0,Chase Burns,Final,F,5325.0,Globe Life Field,9.472527472527473,4.21978021978022,7.637362637362638,3.758241758241758,0.228,0.31,0.392,0.702
2026-04-05,823238,New York Mets,San Francisco Giants,away,0.0,673540,Kodai Senga,657277.0,Logan Webb,Final,F,2395.0,Oracle Park,7.804347826086956,4.0978260869565215,8.706521739130435,2.4130434782608696,0.254,0.307,0.418,0.725
2026-04-05,823238,San Francisco Giants,New York Mets,home,1.0,657277,Logan Webb,673540.0,Kodai Senga,Final,F,2395.0,Oracle Park,8.212765957446809,4.191489361702128,7.8936170212765955,3.0851063829787235,0.235,0.304,0.383,0.687
2026-04-05,823405,Baltimore Orioles,Pittsburgh Pirates,away,0.0,605135,Chris Bassitt,677952.0,Braxton Ashcraft,Final,F,31.0,PNC Park,9.382978723404255,5.23404255319149,9.117021276595745,3.787234042553192,0.262,0.34,0.423,0.763
2026-04-05,823405,Pittsburgh Pirates,Baltimore Orioles,home,1.0,677952,Braxton Ashcraft,605135.0,Chris Bassitt,Final,F,31.0,PNC Park,9.074468085106384,4.553191489361702,7.914893617021277,3.851063829787234,0.238,0.32,0.396,0.716
2026-04-05,823566,Miami Marlins,New York Yankees,away,0.0,664126,Pete Fairbanks,608331.0,Max Fried,Final,F,3313.0,Yankee Stadium,9.053763440860216,4.817204301075269,7.795698924731183,3.827956989247312,0.235,0.316,0.42,0.736
2026-04-05,823566,New York Yankees,Miami Marlins,home,1.0,608331,Max Fried,664126.0,Pete Fairbanks,Final,F,3313.0,Yankee Stadium,8.096774193548388,4.580645161290323,8.451612903225806,3.419354838709677,0.254,0.33,0.412,0.742
2026-04-05,823729,Tampa Bay Rays,Minnesota Twins,away,0.0,607259,Nick Martinez,680573.0,Simeon Woods Richardson,Final,F,3312.0,Target Field,8.319148936170214,4.882978723404255,8.361702127659575,3.3297872340425534,0.247,0.322,0.414,0.736
2026-04-05,823729,Minnesota Twins,Tampa Bay Rays,home,1.0,680573,Simeon Woods Richardson,607259.0,Nick Martinez,Final,F,3312.0,Target Field,7.175824175824176,4.5054945054945055,8.582417582417582,3.5384615384615383,0.258,0.334,0.396,0.73
2026-04-05,824053,Seattle Mariners,Los Angeles Angels,away,0.0,622491,Luis Castillo,691946.0,George Klassen,Final,F,1.0,Angel Stadium,9.451612903225806,4.462365591397849,8.053763440860216,3.204301075268817,0.239,0.315,0.393,0.708
2026-04-05,824053,Los Angeles Angels,Seattle Mariners,home,1.0,691946,George Klassen,622491.0,Luis Castillo,Final,F,1.0,Angel Stadium,8.688172043010752,4.053763440860215,7.623655913978495,3.3225806451612905,0.23,0.311,0.379,0.69
2026-04-05,824131,Milwaukee Brewers,Kansas City Royals,away,0.0,690986,Kyle Harrison,663460.0,Kris Bubic,Final,F,7.0,Kauffman Stadium,8.042553191489361,4.308510638297872,8.329787234042554,3.265957446808511,0.247,0.318,0.398,0.716
2026-04-05,824131,Kansas City Royals,Milwaukee Brewers,home,1.0,663460,Kris Bubic,690986.0,Kyle Harrison,Final,F,7.0,Kauffman Stadium,8.16304347826087,5.086956521739131,8.66304347826087,4.119565217391305,0.255,0.337,0.397,0.734
2026-04-05,824296,St. Louis Cardinals,Detroit Tigers,away,0.0,681517,Kyle Leahy,672456.0,Keider Montero,Final,F,2394.0,Comerica Park,8.684782608695652,4.25,7.869565217391305,3.619565217391304,0.236,0.315,0.398,0.713
2026-04-05,824296,Detroit Tigers,St. Louis Cardinals,home,1.0,672456,Keider Montero,681517.0,Kyle Leahy,Final,F,2394.0,Comerica Park,7.714285714285714,4.571428571428571,8.219780219780219,3.208791208791209,0.245,0.321,0.394,0.715
2026-04-05,824379,Philadelphia Phillies,Colorado Rockies,away,0.0,592836,Taijuan Walker,608372.0,Tomoyuki Sugano,Final,F,19.0,Coors Field,8.74468085106383,4.861702127659575,8.74468085106383,3.1702127659574466,0.257,0.328,0.424,0.752
2026-04-05,824379,Colorado Rockies,Philadelphia Phillies,home,1.0,608372,Tomoyuki Sugano,592836.0,Taijuan Walker,Final,F,19.0,Coors Field,8.774193548387096,4.43010752688172,8.010752688172044,2.989247311827957,0.238,0.305,0.404,0.709
2026-04-05,824459,Chicago Cubs,Cleveland Guardians,away,0.0,665795,Edward Cabrera,677944.0,Slade Cecconi,Final,F,5.0,Progressive Field,8.340425531914894,3.9680851063829783,7.5,3.702127659574468,0.228,0.31,0.369,0.679
2026-04-05,824459,Cleveland Guardians,Chicago Cubs,home,1.0,677944,Slade Cecconi,665795.0,Edward Cabrera,Final,F,5.0,Progressive Field,8.365591397849462,5.064516129032258,8.344086021505376,4.365591397849462,0.244,0.337,0.412,0.749
2026-04-05,824460,Chicago Cubs,Cleveland Guardians,away,0.0,684007,Shota Imanaga,800048.0,Parker Messick,Final,F,5.0,Progressive Field,8.340425531914894,3.9680851063829783,7.5,3.702127659574468,0.228,0.31,0.369,0.679
2026-04-05,824460,Cleveland Guardians,Chicago Cubs,home,1.0,800048,Parker Messick,684007.0,Shota Imanaga,Final,F,5.0,Progressive Field,8.365591397849462,5.064516129032258,8.344086021505376,4.365591397849462,0.244,0.337,0.412,0.749
2026-04-05,824620,Toronto Blue Jays,Chicago White Sox,away,0.0,641778,Eric Lauer,663436.0,Davis Martin,Final,F,4.0,Rate Field,8.956521739130435,4.673913043478261,7.989130434782608,3.391304347826087,0.239,0.318,0.409,0.727
2026-04-05,824620,Chicago White Sox,Toronto Blue Jays,home,1.0,663436,Davis Martin,641778.0,Eric Lauer,Final,F,4.0,Rate Field,7.333333333333333,4.043010752688172,8.182795698924732,2.7311827956989245,0.244,0.305,0.383,0.688
2026-04-05,824781,San Diego Padres,Boston Red Sox,away,0.0,621111,Walker Buehler,624133.0,Ranger Suarez,Final,F,3.0,Fenway Park,8.241758241758241,4.087912087912088,8.164835164835164,2.989010989010989,0.244,0.314,0.387,0.701
2026-04-05,824781,Boston Red Sox,San Diego Padres,home,1.0,624133,Ranger Suarez,621111.0,Walker Buehler,Final,F,3.0,Fenway Park,8.402173913043478,3.934782608695652,7.4021739130434785,3.282608695652174,0.226,0.301,0.373,0.674
2026-04-05,825025,Houston Astros,Athletics,away,0.0,621121,Lance McCullers Jr.,682052.0,Jacob Lopez,Final,F,2529.0,Sutter Health Park,8.75,4.554347826086956,8.423913043478262,3.630434782608696,0.247,0.325,0.407,0.732
2026-04-05,825025,Athletics,Houston Astros,home,1.0,682052,Jacob Lopez,621121.0,Lance McCullers Jr.,Final,F,2529.0,Sutter Health Park,8.189473684210526,4.547368421052632,8.105263157894736,3.284210526315789,0.241,0.315,0.41,0.725
2026-04-05,825102,Atlanta Braves,Arizona Diamondbacks,away,0.0,527048,Martín Pérez,694297.0,Brandon Pfaadt,Final,F,15.0,Chase Field,7.206521739130435,4.239130434782608,7.869565217391305,3.130434782608696,0.237,0.307,0.383,0.69
2026-04-05,825102,Arizona Diamondbacks,Atlanta Braves,home,1.0,694297,Brandon Pfaadt,527048.0,Martín Pérez,Final,F,15.0,Chase Field,8.054347826086957,4.934782608695652,8.467391304347826,3.010869565217391,0.249,0.314,0.414,0.728
2026-04-06,822755,St. Louis Cardinals,Washington Nationals,away,0.0,669467,Andre Pallante,641793.0,Zack Littell,Final,F,3309.0,Nationals Park,8.26595744680851,5.404255319148936,8.606382978723405,3.4468085106382977,0.251,0.325,0.435,0.76
2026-04-06,822755,Washington Nationals,St. Louis Cardinals,home,1.0,641793,Zack Littell,669467.0,Andre Pallante,Final,F,3309.0,Nationals Park,7.714285714285714,4.571428571428571,8.219780219780219,3.208791208791209,0.245,0.321,0.394,0.715
2026-04-06,822832,Los Angeles Dodgers,Toronto Blue Jays,away,0.0,680736,Justin Wrobleski,453286.0,Max Scherzer,Final,F,14.0,Rogers Centre,7.333333333333333,4.043010752688172,8.182795698924732,2.7311827956989245,0.244,0.305,0.383,0.688
2026-04-06,822832,Toronto Blue Jays,Los Angeles Dodgers,home,1.0,453286,Max Scherzer,680736.0,Justin Wrobleski,Final,F,14.0,Rogers Centre,7.829787234042553,5.297872340425532,8.893617021276595,4.074468085106383,0.264,0.346,0.437,0.783
2026-04-06,822918,Seattle Mariners,Texas Rangers,away,0.0,669302,Logan Gilbert,594798.0,Jacob deGrom,Final,F,5325.0,Globe Life Field,8.347826086956522,4.086956521739131,8.108695652173912,3.2934782608695654,0.243,0.319,0.392,0.711
2026-04-06,822918,Texas Rangers,Seattle Mariners,home,1.0,594798,Jacob deGrom,669302.0,Logan Gilbert,Final,F,5325.0,Globe Life Field,8.688172043010752,4.053763440860215,7.623655913978495,3.3225806451612905,0.23,0.311,0.379,0.69
2026-04-06,823002,Chicago Cubs,Tampa Bay Rays,away,0.0,592791,Jameson Taillon,663556.0,Shane McClanahan,Final,F,12.0,Tropicana Field,7.175824175824176,4.5054945054945055,8.582417582417582,3.5384615384615383,0.258,0.334,0.396,0.73
2026-04-06,823002,Tampa Bay Rays,Chicago Cubs,home,1.0,663556,Shane McClanahan,592791.0,Jameson Taillon,Final,F,12.0,Tropicana Field,8.365591397849462,5.064516129032258,8.344086021505376,4.365591397849462,0.244,0.337,0.412,0.749
2026-04-06,823237,Philadelphia Phillies,San Francisco Giants,away,0.0,691725,Andrew Painter,605288.0,Adrian Houser,Final,F,2395.0,Oracle Park,7.804347826086956,4.0978260869565215,8.706521739130435,2.4130434782608696,0.254,0.307,0.418,0.725
2026-04-06,823237,San Francisco Giants,Philadelphia Phillies,home,1.0,605288,Adrian Houser,691725.0,Andrew Painter,Final,F,2395.0,Oracle Park,8.774193548387096,4.43010752688172,8.010752688172044,2.989247311827957,0.238,0.305,0.404,0.709
2026-04-06,823401,San Diego Padres,Pittsburgh Pirates,away,0.0,608566,Germán Márquez,696149.0,Bubba Chandler,Final,F,31.0,PNC Park,9.382978723404255,5.23404255319149,9.117021276595745,3.787234042553192,0.262,0.34,0.423,0.763
2026-04-06,823401,Pittsburgh Pirates,San Diego Padres,home,1.0,696149,Bubba Chandler,608566.0,Germán Márquez,Final,F,31.0,PNC Park,8.402173913043478,3.934782608695652,7.4021739130434785,3.282608695652174,0.226,0.301,0.373,0.674
2026-04-06,823728,Detroit Tigers,Minnesota Twins,away,0.0,663554,Casey Mize,657746.0,Joe Ryan,Final,F,3312.0,Target Field,8.319148936170214,4.882978723404255,8.361702127659575,3.3297872340425534,0.247,0.322,0.414,0.736
2026-04-06,823728,Minnesota Twins,Detroit Tigers,home,1.0,657746,Joe Ryan,663554.0,Casey Mize,Final,F,3312.0,Target Field,8.684782608695652,4.25,7.869565217391305,3.619565217391304,0.236,0.315,0.398,0.713
2026-04-06,823886,Cincinnati Reds,Miami Marlins,away,0.0,682227,Brandon Williamson,676083.0,Janson Junk,Final,F,4169.0,loanDepot park,8.096774193548388,4.580645161290323,8.451612903225806,3.419354838709677,0.254,0.33,0.412,0.742
2026-04-06,823886,Miami Marlins,Cincinnati Reds,home,1.0,676083,Janson Junk,682227.0,Brandon Williamson,Final,F,4169.0,loanDepot park,9.472527472527473,4.21978021978022,7.637362637362638,3.758241758241758,0.228,0.31,0.392,0.702
2026-04-06,824052,Atlanta Braves,Los Angeles Angels,away,0.0,519242,Chris Sale,667755.0,José Soriano,Final,F,1.0,Angel Stadium,9.451612903225806,4.462365591397849,8.053763440860216,3.204301075268817,0.239,0.315,0.393,0.708
2026-04-06,824052,Los Angeles Angels,Atlanta Braves,home,1.0,667755,José Soriano,519242.0,Chris Sale,Final,F,1.0,Angel Stadium,8.054347826086957,4.934782608695652,8.467391304347826,3.010869565217391,0.249,0.314,0.414,0.728
2026-04-06,824376,Houston Astros,Colorado Rockies,away,0.0,675989,Cody Bolton,663372.0,Ryan Feltner,Final,F,19.0,Coors Field,8.74468085106383,4.861702127659575,8.74468085106383,3.1702127659574466,0.257,0.328,0.424,0.752
2026-04-06,824376,Colorado Rockies,Houston Astros,home,1.0,663372,Ryan Feltner,675989.0,Cody Bolton,Final,F,19.0,Coors Field,8.189473684210526,4.547368421052632,8.105263157894736,3.284210526315789,0.241,0.315,0.41,0.725
2026-04-06,824456,Kansas City Royals,Cleveland Guardians,away,0.0,608379,Michael Wacha,676440.0,Tanner Bibee,Final,F,5.0,Progressive Field,8.340425531914894,3.9680851063829783,7.5,3.702127659574468,0.228,0.31,0.369,0.679
2026-04-06,824456,Cleveland Guardians,Kansas City Royals,home,1.0,676440,Tanner Bibee,608379.0,Michael Wacha,Final,F,5.0,Progressive Field,8.042553191489361,4.308510638297872,8.329787234042554,3.265957446808511,0.247,0.318,0.398,0.716
2026-04-06,824619,Baltimore Orioles,Chicago White Sox,away,0.0,687064,Brandon Young,691799.0,Grant Taylor,Final,F,4.0,Rate Field,8.956521739130435,4.673913043478261,7.989130434782608,3.391304347826087,0.239,0.318,0.409,0.727
2026-04-06,824619,Chicago White Sox,Baltimore Orioles,home,1.0,691799,Grant Taylor,687064.0,Brandon Young,Final,F,4.0,Rate Field,9.074468085106384,4.553191489361702,7.914893617021277,3.851063829787234,0.238,0.32,0.396,0.716
2026-04-06,824783,Milwaukee Brewers,Boston Red Sox,away,0.0,605540,Brandon Woodruff,678394.0,Brayan Bello,Final,F,3.0,Fenway Park,8.241758241758241,4.087912087912088,8.164835164835164,2.989010989010989,0.244,0.314,0.387,0.701
2026-04-06,824783,Boston Red Sox,Milwaukee Brewers,home,1.0,678394,Brayan Bello,605540.0,Brandon Woodruff,Final,F,3.0,Fenway Park,8.16304347826087,5.086956521739131,8.66304347826087,4.119565217391305,0.255,0.337,0.397,0.734
2026-04-07,822754,St. Louis Cardinals,Washington Nationals,away,0.0,669461,Matthew Liberatore,676917.0,Cade Cavalli,Final,F,3309.0,Nationals Park,8.26595744680851,5.404255319148936,8.606382978723405,3.4468085106382977,0.251,0.325,0.435,0.76
2026-04-07,822754,Washington Nationals,St. Louis Cardinals,home,1.0,676917,Cade Cavalli,669461.0,Matthew Liberatore,Final,F,3309.0,Nationals Park,7.714285714285714,4.571428571428571,8.219780219780219,3.208791208791209,0.245,0.321,0.394,0.715
2026-04-07,822831,Los Angeles Dodgers,Toronto Blue Jays,away,0.0,808967,Yoshinobu Yamamoto,592332.0,Kevin Gausman,Final,F,14.0,Rogers Centre,7.333333333333333,4.043010752688172,8.182795698924732,2.7311827956989245,0.244,0.305,0.383,0.688
2026-04-07,822831,Toronto Blue Jays,Los Angeles Dodgers,home,1.0,592332,Kevin Gausman,808967.0,Yoshinobu Yamamoto,Final,F,14.0,Rogers Centre,7.829787234042553,5.297872340425532,8.893617021276595,4.074468085106383,0.264,0.346,0.437,0.783
2026-04-07,822916,Seattle Mariners,Texas Rangers,away,0.0,669923,George Kirby,543135.0,Nathan Eovaldi,Final,F,5325.0,Globe Life Field,8.347826086956522,4.086956521739131,8.108695652173912,3.2934782608695654,0.243,0.319,0.392,0.711
2026-04-07,822916,Texas Rangers,Seattle Mariners,home,1.0,543135,Nathan Eovaldi,669923.0,George Kirby,Final,F,5325.0,Globe Life Field,8.688172043010752,4.053763440860215,7.623655913978495,3.3225806451612905,0.23,0.311,0.379,0.69
2026-04-07,822999,Chicago Cubs,Tampa Bay Rays,away,0.0,665871,Javier Assad,669438.0,Mason Englert,Final,F,12.0,Tropicana Field,7.175824175824176,4.5054945054945055,8.582417582417582,3.5384615384615383,0.258,0.334,0.396,0.73
2026-04-07,822999,Tampa Bay Rays,Chicago Cubs,home,1.0,669438,Mason Englert,665871.0,Javier Assad,Final,F,12.0,Tropicana Field,8.365591397849462,5.064516129032258,8.344086021505376,4.365591397849462,0.244,0.337,0.412,0.749
2026-04-07,823235,Philadelphia Phillies,San Francisco Giants,away,0.0,650911,Cristopher Sánchez,592662.0,Robbie Ray,Final,F,2395.0,Oracle Park,7.804347826086956,4.0978260869565215,8.706521739130435,2.4130434782608696,0.254,0.307,0.418,0.725
2026-04-07,823235,San Francisco Giants,Philadelphia Phillies,home,1.0,592662,Robbie Ray,650911.0,Cristopher Sánchez,Final,F,2395.0,Oracle Park,8.774193548387096,4.43010752688172,8.010752688172044,2.989247311827957,0.238,0.305,0.404,0.709
2026-04-07,823402,San Diego Padres,Pittsburgh Pirates,away,0.0,601713,Nick Pivetta,694973.0,Paul Skenes,Final,F,31.0,PNC Park,9.382978723404255,5.23404255319149,9.117021276595745,3.787234042553192,0.262,0.34,0.423,0.763
2026-04-07,823402,Pittsburgh Pirates,San Diego Padres,home,1.0,694973,Paul Skenes,601713.0,Nick Pivetta,Final,F,31.0,PNC Park,8.402173913043478,3.934782608695652,7.4021739130434785,3.282608695652174,0.226,0.301,0.373,0.674
2026-04-07,823567,Athletics,New York Yankees,away,0.0,650644,Aaron Civale,693645.0,Cam Schlittler,Final,F,3313.0,Yankee Stadium,9.053763440860216,4.817204301075269,7.795698924731183,3.827956989247312,0.235,0.316,0.42,0.736
2026-04-07,823567,New York Yankees,Athletics,home,1.0,693645,Cam Schlittler,650644.0,Aaron Civale,Final,F,3313.0,Yankee Stadium,8.75,4.554347826086956,8.423913043478262,3.630434782608696,0.247,0.325,0.407,0.732
2026-04-07,823648,Arizona Diamondbacks,New York Mets,away,0.0,668678,Zac Gallen,642547.0,Freddy Peralta,Final,F,3289.0,Citi Field,8.212765957446809,4.191489361702128,7.8936170212765955,3.0851063829787235,0.235,0.304,0.383,0.687
2026-04-07,823648,New York Mets,Arizona Diamondbacks,home,1.0,642547,Freddy Peralta,668678.0,Zac Gallen,Final,F,3289.0,Citi Field,7.206521739130435,4.239130434782608,7.869565217391305,3.130434782608696,0.237,0.307,0.383,0.69
2026-04-07,823727,Detroit Tigers,Minnesota Twins,away,0.0,669373,Tarik Skubal,671737.0,Taj Bradley,Final,F,3312.0,Target Field,8.319148936170214,4.882978723404255,8.361702127659575,3.3297872340425534,0.247,0.322,0.414,0.736
2026-04-07,823727,Minnesota Twins,Detroit Tigers,home,1.0,671737,Taj Bradley,669373.0,Tarik Skubal,Final,F,3312.0,Target Field,8.684782608695652,4.25,7.869565217391305,3.619565217391304,0.236,0.315,0.398,0.713
2026-04-07,823887,Cincinnati Reds,Miami Marlins,away,0.0,671096,Andrew Abbott,645261.0,Sandy Alcantara,Final,F,4169.0,loanDepot park,8.096774193548388,4.580645161290323,8.451612903225806,3.419354838709677,0.254,0.33,0.412,0.742
