feature,importance,importance_rank
opponent_pitcher_season_std_era,0.0018450469942763448,317
opponent_pitcher_last10_avg_era,0.001842320547439158,318
last20_fantasy_score_coefficient_variation,0.0018346743891015649,319
last5_fantasy_score_coefficient_variation,0.0018343128031119704,320
last20_singles_per_pa,0.0018322700634598732,321
last5_hits_std,0.0018320765811949968,322
last10_doubles_avg,0.0018067858181893826,323
last3_rbi_coefficient_variation,0.0018018289702013135,324
last10_hits_coefficient_variation,0.001788656460121274,325
opponent_pitcher_season_std_strikeouts_per_9,0.0017810191493481398,326
last3_rbi_min,0.0017802504589781165,327
opponent_pitcher_season_std_hits,0.0017706404905766249,328
last3_strikeouts_avg,0.0017246620263904333,329
last20_hit_by_pitch_std,0.001720530679449439,330
last20_plate_appearances_std,0.0016538097988814116,331
last5_total_bases_median,0.0016405616188421845,332
last5_total_bases_per_pa,0.0016404975904151797,333
last3_plate_appearances_avg,0.0016156102064996958,334
season_fantasy_score_per_pa,0.0016104348469525576,335
last10_runs_std,0.0015978352166712284,336
last3_total_bases_per_pa,0.0015949856024235487,337
last5_total_bases_per_ab,0.0015912874368950725,338
season_std_triples,0.0015871664509177208,339
last10_strikeouts_std,0.0015557855367660522,340
last20_singles_std,0.0015511601231992245,341
last5_hits_per_ab,0.0015339537058025599,342
last3_hits_runs_rbis_avg,0.0014959701802581549,343
opponent_pitcher_history_games,0.0014818139607086778,344
opponent_split_avg_fantasy_score,0.0014672678662464023,345
last3_home_runs_per_ab,0.0014416665071621537,346
last3_fantasy_score_max,0.0014354083687067032,347
last20_strikeouts_per_pa,0.001413092017173767,348
last10_home_runs_per_ab,0.0013837134465575218,349
opponent_pitcher_last3_avg_home_runs_per_9,0.0013418488670140505,350
last3_doubles_per_ab,0.0013362412573769689,351
last5_strikeouts_per_pa,0.00131490477360785,352
season_runs_per_pa,0.0012793276691809297,353
trend_last3_vs_last10_fantasy_score,0.0012509620282799006,354
last20_runs_avg,0.001225489773787558,355
last10_rbi_median,0.0012088383082300425,356
last10_total_bases_coefficient_variation,0.001191495219245553,357
last5_doubles_per_ab,0.00113912601955235,358
last10_singles_avg,0.0010915999300777912,359
last3_plate_appearances_median,0.000954825256485492,360
last20_plate_appearances_max,0.0007473569130524993,361
last5_stolen_bases_avg,0.0005476290825754404,362
last3_singles_max,0.000505323987454176,363
last5_hits_per_pa,0.0004847452219109982,364
previous_game_plate_appearances,0.00023342993517871946,365
opponent_pitcher_last5_avg_home_runs_per_9,0.0,366
opponent_pitcher_season_std_home_runs,0.0,367
opponent_pitcher_last5_avg_k_minus_bb_rate,0.0,368
opponent_pitcher_last5_avg_outs_recorded,0.0,369
opponent_pitcher_season_std_k_minus_bb_rate,0.0,370
last3_runs_max,0.0,371
opponent_pitcher_season_std_earned_runs,0.0,372
opponent_pitcher_season_std_hits_per_9,0.0,373
opponent_pitcher_season_std_outs_recorded,0.0,374
opponent_pitcher_season_std_strikeout_rate_bf,0.0,375
last3_runs_coefficient_variation,0.0,376
last20_home_runs_max,0.0,377
last20_home_runs_median,0.0,378
last20_home_runs_min,0.0,379
last20_home_runs_per_ab,0.0,380
last20_home_runs_per_pa,0.0,381
opponent_pitcher_last5_avg_fip_component,0.0,382
last20_rbi_coefficient_variation,0.0,383
last20_rbi_max,0.0,384
last20_rbi_median,0.0,385
last20_rbi_min,0.0,386
opponent_pitcher_last5_avg_hits_per_9,0.0,387
last10_plate_appearances_max,0.0,388
last3_singles_avg,0.0,389
last10_rbi_max,0.0,390
last10_rbi_min,0.0,391
last10_home_runs_std,0.0,392
opponent_pitcher_last5_avg_whip,0.0,393
opponent_pitcher_match_available,0.0,394
opponent_pitcher_season_avg_batters_faced,0.0,395
opponent_pitcher_season_avg_earned_runs,0.0,396
last20_runs_median,0.0,397
last20_runs_min,0.0,398
last20_singles_avg,0.0,399
last20_singles_max,0.0,400
last20_singles_median,0.0,401
opponent_pitcher_season_avg_outs_recorded,0.0,402
last3_runs_std,0.0,403
last20_stolen_bases_avg,0.0,404
last20_stolen_bases_max,0.0,405
last10_home_runs_min,0.0,406
opponent_pitcher_season_avg_era,0.0,407
opponent_pitcher_season_avg_fip_component,0.0,408
last3_runs_min,0.0,409
opponent_pitcher_season_avg_k_minus_bb_rate,0.0,410
last10_home_runs_max,0.0,411
opponent_pitcher_last5_avg_walk_rate_bf,0.0,412
opponent_pitcher_last5_avg_strikeouts_per_9,0.0,413
opponent_pitcher_season_avg_strikeout_rate_bf,0.0,414
opponent_pitcher_season_avg_walk_rate_bf,0.0,415
opponent_pitcher_season_avg_walks,0.0,416
opponent_pitcher_season_avg_whip,0.0,417
last20_singles_min,0.0,418
last10_hit_by_pitch_median,0.0,419
last10_hit_by_pitch_avg,0.0,420
last10_fantasy_score_min,0.0,421
caught_stealing,0.0,422
last10_doubles_per_pa,0.0,423
last10_walks_min,0.0,424
last10_walks_median,0.0,425
last10_walks_max,0.0,426
is_back_to_back,0.0,427
last10_stolen_bases_median,0.0,428
last10_stolen_bases_max,0.0,429
last10_stolen_bases_avg,0.0,430
last20_hits_runs_rbis_coefficient_variation,0.0,431
last20_hits_per_ab,0.0,432
last20_hits_min,0.0,433
last20_hits_median,0.0,434
last20_hits_max,0.0,435
last3_home_runs_median,0.0,436
trend_last3_vs_last10_stolen_bases,0.0,437
last3_rbi_median,0.0,438
last3_rbi_max,0.0,439
trend_last5_vs_last20_hit_by_pitch,0.0,440
last3_rbi_avg,0.0,441
last3_plate_appearances_std,0.0,442
last3_plate_appearances_min,0.0,443
last3_plate_appearances_max,0.0,444
last10_hit_by_pitch_per_pa,0.0,445
last3_home_runs_per_pa,0.0,446
last3_home_runs_min,0.0,447
last10_doubles_max,0.0,448
is_short_rest,0.0,449
last10_at_bats_max,0.0,450
last10_at_bats_min,0.0,451
trend_last3_vs_last10_hit_by_pitch,0.0,452
last10_hit_by_pitch_std,0.0,453
last3_home_runs_std,0.0,454
last10_home_runs_avg,0.0,455
last20_fantasy_score_min,0.0,456
last10_hits_runs_rbis_min,0.0,457
last10_hits_runs_rbis_median,0.0,458
last10_hits_runs_rbis_max,0.0,459
last10_total_bases_min,0.0,460
last10_total_bases_per_pa,0.0,461
last10_hits_min,0.0,462
last3_home_runs_max,0.0,463
last10_hits_max,0.0,464
last3_singles_min,0.0,465
previous_game_triples,0.0,466
previous_game_stolen_bases,0.0,467
previous_game_home_runs,0.0,468
previous_game_hit_by_pitch,0.0,469
opponent_split_avg_runs,0.0,470
last20_rbi_std,0.0,471
last10_triples_max,0.0,472
last20_hit_by_pitch_median,0.0,473
last20_hit_by_pitch_max,0.0,474
last10_stolen_bases_per_pa,0.0,475
last10_triples_median,0.0,476
season_avg_total_bases,0.0,477
season_avg_stolen_bases,0.0,478
last20_hits_runs_rbis_min,0.0,479
last10_total_bases_median,0.0,480
season_avg_hits,0.0,481
season_triples_per_pa,0.0,482
last10_doubles_median,0.0,483
last20_at_bats_max,0.0,484
last10_strikeouts_min,0.0,485
last10_strikeouts_median,0.0,486
last10_strikeouts_max,0.0,487
last20_at_bats_min,0.0,488
season_avg_hits_runs_rbis,0.0,489
last10_total_bases_max,0.0,490
last5_home_runs_avg,0.0,491
last3_total_bases_avg,0.0,492
last3_total_bases_max,0.0,493
last5_hits_runs_rbis_median,0.0,494
last5_hits_runs_rbis_max,0.0,495
last5_hits_runs_rbis_avg,0.0,496
last5_hits_min,0.0,497
last5_hits_median,0.0,498
opponent_pitcher_last3_avg_strikeouts_per_9,0.0,499
last5_hit_by_pitch_std,0.0,500
last5_hit_by_pitch_min,0.0,501
