feature,importance,importance_rank
opponent_pitcher_last3_avg_outs_recorded,0.0003128582988312962,569
opponent_pitcher_last5_avg_batters_faced,0.0003001673365646953,570
opponent_pitcher_last5_avg_strikeouts_per_9,0.00029934332693358,571
opponent_pitcher_season_avg_walk_rate_bf,0.00029473201330035455,572
last10_doubles_median,0.00028611104922603647,573
opponent_pitcher_last5_avg_fip_component,0.00028536076727192136,574
opponent_pitcher_last10_avg_whip,0.0002851157079193763,575
last3_triples_max,0.0002798967682173279,576
opponent_pitcher_last10_avg_batters_faced,0.00027989638166646505,577
opponent_pitcher_last3_avg_batters_faced,0.0002788457390663068,578
last3_home_runs_min,0.0002775332654469299,579
last3_home_runs_median,0.00027722723645352804,580
opponent_pitcher_last3_avg_strikeout_rate_bf,0.00026317399779231563,581
opponent_pitcher_last5_avg_strikeout_rate_bf,0.0002567377103856169,582
opponent_pitcher_last10_avg_strikeout_rate_bf,0.00025574877483913006,583
opponent_pitcher_last10_avg_outs_recorded,0.00025408714124422086,584
last3_triples_std,0.00025401956316324295,585
opponent_pitcher_season_avg_batters_faced,0.00024632843509789205,586
opponent_pitcher_season_avg_walks_per_9,0.000243436213984632,587
last20_fantasy_score_min,0.00023817975954674805,588
last10_hits_runs_rbis_min,0.0002346488335559624,589
last10_triples_avg,0.00023204211213092126,590
last5_triples_avg,0.00023162915557155495,591
opponent_pitcher_season_avg_strikeout_rate_bf,0.0002306855014782664,592
last5_stolen_bases_median,0.0002244274437119757,593
opponent_pitcher_last3_avg_strikeouts_per_9,0.0002231454485443106,594
opponent_pitcher_last10_avg_strikeouts_per_9,0.00021654243161438625,595
opponent_pitcher_season_avg_strikeouts_per_9,0.00019395148672491004,596
opponent_pitcher_last5_avg_outs_recorded,0.00017592220488173217,597
last5_walks_min,0.00017578592425758827,598
last10_stolen_bases_median,0.00011275025677618643,599
last5_runs_min,0.00010993971906665696,600
last10_home_runs_median,0.00010455148696360705,601
last20_doubles_median,9.681501242184589e-05,602
last10_hits_min,9.6659853714639e-05,603
last20_total_bases_min,8.999258079751243e-05,604
last10_total_bases_min,8.72835417288121e-05,605
last20_hits_runs_rbis_min,8.58849398512461e-05,606
last20_hits_min,7.474474052845934e-05,607
last10_runs_min,5.532362435496102e-05,608
last20_runs_min,5.2502984511463516e-05,609
last3_doubles_min,4.930188476332578e-05,610
last5_hit_by_pitch_median,1.6281499637504295e-05,611
last20_strikeouts_min,1.2221532450161009e-05,612
last20_singles_min,0.0,613
last3_triples_median,0.0,614
last10_hit_by_pitch_median,0.0,615
last10_rbi_min,0.0,616
last5_rbi_min,0.0,617
last5_home_runs_min,0.0,618
last3_stolen_bases_min,0.0,619
last20_stolen_bases_median,0.0,620
last20_home_runs_min,0.0,621
last20_home_runs_median,0.0,622
last5_stolen_bases_min,0.0,623
last5_hit_by_pitch_min,0.0,624
last5_triples_median,0.0,625
last10_walks_min,0.0,626
opponent_pitcher_match_available,0.0,627
last20_hit_by_pitch_median,0.0,628
last3_hit_by_pitch_min,0.0,629
last10_singles_min,0.0,630
last10_triples_median,0.0,631
last5_doubles_min,0.0,632
last20_triples_median,0.0,633
last20_rbi_min,0.0,634
last10_home_runs_min,0.0,635
last20_walks_min,0.0,636
